대분류,품명,규격,단위,수량,자재비.단가,노무비.단가,경비.단가,연도,현장,협력사,계약번호,계약여부
V.D,V.D,600*400,EA,4 ,28800 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
V.D,V.D,500*400,EA,2 ,24000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
V.D,V.D,500*300,EA,5 ,18000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
V.D,V.D,400*300,EA,5 ,14400 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
V.D,V.D,300*300,EA,13 ,14400 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
V.D,R.V.D,300A,EA,32 ,19000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
V.D,R.V.D,250A,EA,10 ,17000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
V.D,R.V.D,200A,EA,22 ,10000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
STS_REGISTER,REGISTER GRILE(STS)탈부착,400*600,EA,19 ,168000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
H/B 설치,헤파박스,,EA,5 ,10000 ,30000 ,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
DIFFUSER,DIFFUSER,300A,EA,32 ,27000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
DIFFUSER,DIFFUSER,250A,EA,14 ,18000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
DIFFUSER,DIFFUSER,200A,EA,8 ,13000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
후렉시블호스,후렉시블,비보온A250,M,100 ,6720 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
후렉시블호스,후렉시블,비보온A250,M,30 ,5600 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
후렉시블호스,후렉시블,비보온A250,M,30 ,4480 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
STS_BAND,STS밴드,300A,M,70 ,1100 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
STS_BAND,STS밴드,250A,M,30 ,1000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
STS_BAND,STS밴드,200A,M,20 ,800 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
CHAMBER, CHAMBER,900*700*600,EA,1 ,190800 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
CHAMBER, CHAMBER,1500*1300*800,EA,1 ,502800 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
스파이럴덕트,스파이럴덕트,300A,m,48 ,9500 ,15000 ,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
스파이럴덕트,스파이럴덕트,250A,m,32 ,7900 ,15000 ,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
스파이럴덕트,스파이럴덕트,200A,m,16 ,6300 ,15000 ,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
덕트,각형덕트제작설치(기계.할증),0.6T,㎡,1020 ,12870 ,16200 ,1200 ,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
덕트,각형덕트제작설치(기계.할증),0.8T,㎡,1267 ,15950 ,16800 ,1200 ,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
덕트,각형덕트제작설치(기계.할증),1.0T,㎡,2652 ,17200 ,17800 ,1200 ,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
덕트케이싱,각형덕트제작설치(기계.할증),0.5T,㎡,618 ,12870 ,22000 ,500 ,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
덕트_보온,아티론보온재,25T 아티론,㎡,3317 ,7500 ,3800 ,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
덕트_보온,후렌지보온재,5T 아티론,㎡,464 ,3800 ,3800 ,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
덕트클리닝,알코올 크리닝 및 랩핑,equal,㎡,3704 ,500 ,1000 ,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
F.D,F.D,1200*500,EA,2 ,72000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
F.D,F.D,1100*600,EA,2 ,79200 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
F.D,F.D,1100*500,EA,4 ,66000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
F.D,F.D,1000*500,EA,2 ,60000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
F.D,F.D,900*400,EA,2 ,43200 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
F.D,F.D,800*500,EA,2 ,60000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
F.D,F.D,600*400,EA,2 ,28800 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
F.D,F.D,400*300,EA,5 ,28800 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
F.D,F.D,300*300,EA,2 ,13000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
F.D,F.D,500*300,EA,5 ,18000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
F.D,F.D,300A,EA,1 ,19000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
V.D,V.D,1100*500,EA,2 ,66000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
V.D,V.D,1000*500,EA,1 ,60000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
V.D,V.D,500*300,EA,15 ,18000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
V.D,V.D,400*300,EA,35 ,14400 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
V.D,V.D,600*300,EA,4 ,21600 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
V.D,V.D,600*400,EA,6 ,28800 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
V.D,V.D,700*400,EA,2 ,33600 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
V.D,V.D,300*300,EA,56 ,13000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
V.D,V.D,400*300,EA,35 ,14400 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
V.D,V.D,900*400,EA,1 ,43200 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
V.D,V.D,500*400,EA,2 ,24000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
V.D,V.D,900*500,EA,3 ,54000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
V.D,V.D,800*400,EA,2 ,38400 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
V.D,V.D,800*300,EA,1 ,28800 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
V.D,V.D,700*300,EA,1 ,25200 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
V.D,R.V.D,300A,EA,85 ,19000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
V.D,R.V.D,250A,EA,23 ,17000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
V.D,R.V.D,200A,EA,48 ,10000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
STS_REGISTER,REGISTER GRILE(STS)탈부착,200*300,EA,32 ,42000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
STS_REGISTER,REGISTER GRILE(STS)탈부착,200*400,EA,10 ,56000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
STS_REGISTER,REGISTER GRILE(STS)탈부착,300*400,EA,11 ,84000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
STS_REGISTER,REGISTER GRILE(STS)탈부착,300*500,EA,6 ,105000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
STS_REGISTER,REGISTER GRILE(STS)탈부착,400*600,EA,40 ,168000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
H/B 설치,헤파박스,,EA,80 ,10000 ,30000 ,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
H/B 설치,헤파박스,,EA,23 ,10000 ,30000 ,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
H/B 설치,헤파박스,,EA,13 ,10000 ,30000 ,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
DIFFUSER,DIFFUSER,300A,EA,45 ,27000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
DIFFUSER,DIFFUSER,250A,EA,6 ,18000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
DIFFUSER,DIFFUSER,200A,EA,6 ,13000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
후렉시블호스,후렉시블,비보온A250,M,413 ,6720 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
후렉시블호스,후렉시블,비보온A250,M,115 ,5600 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
후렉시블호스,후렉시블,비보온A250,M,153 ,4480 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
STS_BAND,STS밴드,300A,M,350 ,1100 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
STS_BAND,STS밴드,250A,M,200 ,1000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
STS_BAND,STS밴드,200A,M,300 ,800 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
CHAMBER, CHAMBER,1400*1200*700,EA,1 ,420000 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
CHAMBER, CHAMBER,1500*1300*700,EA,2 ,469200 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
CHAMBER, CHAMBER,2800*1300*700,EA,1 ,781200 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
CHAMBER, CHAMBER,1200*1000*600,EA,1 ,302400 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
CHAMBER, CHAMBER,1600*1400*800,EA,1 ,556800 ,,,2017 ,프레스티지바이오,제이오,2017-5-1493,계약
덕트,기계식닥트제작설치,0.6T,M2,218 ,13133 ,45338 ,,2017 ,동우화인켐 평택,성광에어테크,2017-5-1667,계약
덕트,기계식닥트제작설치,0.8T,M2,835 ,15872 ,48735 ,,2017 ,동우화인켐 평택,성광에어테크,2017-5-1667,계약
덕트_보온,아티론 보온재,25T 아티론,M2,575 ,8211 ,33835 ,,2017 ,동우화인켐 평택,성광에어테크,2017-5-1667,계약
덕트_보온,아티론 보온 마감재,6T 아티론,M2,575 ,1890 ,0 ,,2017 ,동우화인켐 평택,성광에어테크,2017-5-1667,계약
덕트케이싱,케이싱,4.0T,EA,329 ,29925 ,18590 ,,2017 ,동우화인켐 평택,성광에어테크,2017-5-1667,계약
V.D,V.D 담파,500*300,EA,4 ,15750 ,50709 ,,2017 ,동우화인켐 평택,성광에어테크,2017-5-1667,계약
V.D,V.D 담파,500*500,EA,6 ,26250 ,63681 ,,2017 ,동우화인켐 평택,성광에어테크,2017-5-1667,계약
V.D,V.D 담파,500*600,EA,1 ,31500 ,70167 ,,2017 ,동우화인켐 평택,성광에어테크,2017-5-1667,계약
V.D,V.D 담파,600*500,EA,2 ,31500 ,70167 ,,2017 ,동우화인켐 평택,성광에어테크,2017-5-1667,계약
V.D,V.D 담파,600*400,M,2 ,25200 ,62384 ,,2017 ,동우화인켐 평택,성광에어테크,2017-5-1667,계약
V.D,V.D 담파,700*400,EA,2 ,29400 ,67573 ,,2017 ,동우화인켐 평택,성광에어테크,2017-5-1667,계약
V.D,V.D 담파,700*500,EA,1 ,36750 ,76653 ,,2017 ,동우화인켐 평택,성광에어테크,2017-5-1667,계약
V.D,V.D 담파,800*500,EA,1 ,42000 ,83140 ,,2017 ,동우화인켐 평택,성광에어테크,2017-5-1667,계약
V.D,V.D 담파,1000*850,EA,1 ,89250 ,141514 ,,2017 ,동우화인켐 평택,성광에어테크,2017-5-1667,계약
V.D,V.D 담파,1400*600,EA,1 ,88200 ,140217 ,,2017 ,동우화인켐 평택,성광에어테크,2017-5-1667,계약
F.V.D,F.V.D,900*900,EA,1 ,100800 ,153750 ,,2017 ,동우화인켐 평택,성광에어테크,2017-5-1667,계약
F.V.D,F.V.D,1000*850,EA,2 ,105000 ,159499 ,,2017 ,동우화인켐 평택,성광에어테크,2017-5-1667,계약
F.V.D,F.V.D,1400*600,EA,1 ,103950 ,158025 ,,2017 ,동우화인켐 평택,성광에어테크,2017-5-1667,계약
STS_GRILLE,GRILLE(STS),1000*400,EA,4 ,273000 ,99060 ,,2017 ,동우화인켐 평택,성광에어테크,2017-5-1667,계약
STS_GRILLE,GRILLE(STS),1000*600,EA,10 ,409500 ,99060 ,,2017 ,동우화인켐 평택,성광에어테크,2017-5-1667,계약
STS_DIFFUSER,DFFUSER(STS),600*300,EA,4 ,235200 ,61912 ,,2017 ,동우화인켐 평택,성광에어테크,2017-5-1667,계약
후렉시블호스,FLEXIBLE ,비보온A250,EA,55 ,4935 ,20047 ,,2017 ,동우화인켐 평택,성광에어테크,2017-5-1667,계약
점검구,점검구 ,350*350,EA,4 ,15750 ,0 ,,2017 ,동우화인켐 평택,성광에어테크,2017-5-1667,계약
CHAMBER,소음 참바,1350*1200*1500,EA,1 ,577500 ,213321 ,,2017 ,동우화인켐 평택,성광에어테크,2017-5-1667,계약
CHAMBER,소음 참바,1200*1200*1500,EA,1 ,529200 ,213321 ,,2017 ,동우화인켐 평택,성광에어테크,2017-5-1667,계약
ㄷ 형강,CHANNEL,100*50*5*7.5,KG,100 ,1155 ,0 ,,2017 ,동우화인켐 평택,성광에어테크,2017-5-1667,계약
덕트,기계식덕트제작-각형,0.5T,m2,514 ,12250 ,15200 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
덕트,기계식덕트제작-각형,0.6T,m2,777 ,13130 ,15100 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
덕트,기계식덕트제작-각형,0.8T,m2,1776 ,15870 ,16230 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
덕트,기계식덕트제작-각형,1.0T,m2,98 ,17630 ,19200 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
덕트_보온,발포폴리에틸렌보온재,25T 아티론,m2,3165 ,7560 ,6800 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
V.D,VOLUME DAMPER(V.D) - 수동 Handle 포함,450*400,EA,20 ,19440 ,18180 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
V.D,VOLUME DAMPER(V.D) - 수동 Handle 포함,1400*700,EA,1 ,105840 ,52720 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
V.D,VOLUME DAMPER(V.D) - 수동 Handle 포함,500*350,EA,1 ,18900 ,17980 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
V.D,VOLUME DAMPER(V.D) - 수동 Handle 포함,400*300,EA,1 ,16200 ,15590 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
V.D,VOLUME DAMPER(V.D) - 수동 Handle 포함,1600*700,EA,1 ,120960 ,58770 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
V.D,VOLUME DAMPER(V.D) - 수동 Handle 포함,1300*700,EA,1 ,98280 ,49700 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
V.D,VOLUME DAMPER(V.D) - 수동 Handle 포함,400*400,EA,4 ,17280 ,17310 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
V.D,VOLUME DAMPER(V.D) - 수동 Handle 포함,500*400,EA,4 ,21600 ,19040 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
V.D,VOLUME DAMPER(V.D) - 수동 Handle 포함,700*350,EA,1 ,26460 ,20960 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
V.D,VOLUME DAMPER(V.D) - 수동 Handle 포함,400*300,EA,1 ,16200 ,15590 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
F.V.D,FIRE VOLUME DAMPER(F.V.D) w/72℃ FUSE,300*300,EA,1 ,32400 ,16290 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
F.V.D,FIRE VOLUME DAMPER(F.V.D) w/72℃ FUSE,600*400,EA,1 ,42120 ,23160 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
F.V.D,FIRE VOLUME DAMPER(F.V.D) w/72℃ FUSE,1600*700,EA,1 ,137160 ,66350 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
F.V.D,FIRE VOLUME DAMPER(F.V.D) w/72℃ FUSE,1300*700,EA,2 ,114480 ,56040 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
F.V.D,FIRE VOLUME DAMPER(F.V.D) w/72℃ FUSE,1400*700,EA,1 ,122040 ,59480 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
F.V.D,FIRE VOLUME DAMPER(F.V.D) w/72℃ FUSE,300*300,EA,1 ,32400 ,16290 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
F.V.D,FIRE VOLUME DAMPER(F.V.D) w/72℃ FUSE,600*400,EA,1 ,42120 ,23160 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
F.V.D,FIRE VOLUME DAMPER(F.V.D) w/72℃ FUSE,1200*700,EA,1 ,106920 ,52610 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
F.V.D,FIRE VOLUME DAMPER(F.V.D) w/72℃ FUSE,1400*700,EA,1 ,122040 ,59480 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
F.V.D,FIRE VOLUME DAMPER(F.V.D) w/72℃ FUSE,1100*700,EA,1 ,99360 ,49170 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
F.V.D,FIRE VOLUME DAMPER(F.V.D) w/72℃ FUSE,900*300,EA,5 ,45360 ,24620 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
GRILLE,GRILLE,800*1000,EA,1 ,86400 ,20610 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
GRILLE,GRILLE,500*1000,EA,17 ,54000 ,20610 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
GRILLE,GRILLE,500*1000,EA,18 ,54000 ,20610 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
GRILLE,GRILLE,500*1000,EA,17 ,54000 ,20610 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
후렉시블호스,FLEXIBLE DUCT ,비보온A250,M,412 ,5620 ,6680 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
점검구,ACCESS DOOR,450*450,EA,16 ,3240 ,13940 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
CHAMBER,AIR CHAMBER,3000*1400*900,EA,1 ,408000 ,150000 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
CHAMBER,AIR CHAMBER,3000*1100*900,EA,1 ,349500 ,150000 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
CHAMBER,AIR CHAMBER,3800*1200*900,EA,1 ,453000 ,150000 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
CHAMBER,SOUND CHAMBER,2000*1500*1300,EA,1 ,1132500 ,150000 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
CHAMBER,SOUND CHAMBER,2200*1600*1300,EA,1 ,1269000 ,150000 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
CHAMBER,SOUND CHAMBER,1900*1400*1300,EA,1 ,1042500 ,150000 ,,2017 ,HB 테크놀러지,서해이엔지,2017-5-1670,계약
덕트,기계식 아연도 덕트 제작 / 설치,0.5T,M2,1063 ,14259 ,19000 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
덕트,기계식 아연도 덕트 제작 / 설치,0.6T,M2,1180 ,15624 ,19000 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
덕트,기계식 아연도 덕트 제작 / 설치,0.8T,M2,1613 ,18732 ,19000 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
덕트,기계식 아연도 덕트 제작 / 설치,1.0T,M2,82 ,21997 ,19001 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
덕트_보온,덕트보온 (난연가교발포),20T 아티론,M2,3939 ,9062 ,4500 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
덕트_보온,마감보온 (난연가교발포),5T 아티론,M2,710 ,4095 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
CHAMBER,SOUND CHAMBER,800*800*600,SET,2 ,252000 ,32000 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
CHAMBER,SOUND CHAMBER,700*700*600,SET,3 ,209475 ,26600 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
CHAMBER,SOUND CHAMBER,1500*1400*1100,SET,1 ,833175 ,105800 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
CHAMBER,SOUND CHAMBER,1700*1700*1100,SET,1 ,1044225 ,132600 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
CHAMBER,SOUND CHAMBER,1000*700*700,SET,1 ,297675 ,37800 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
F.V.D,F.V.D(ST'L),300*300,EA,2 ,30450 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
F.V.D,F.V.D(ST'L),400*400,EA,1 ,21000 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
F.V.D,F.V.D(ST'L),400*250,EA,1 ,30450 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
F.V.D,F.V.D(ST'L),500*500,EA,2 ,40950 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
F.V.D,F.V.D(ST'L),550*400,EA,1 ,37800 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
F.V.D,F.V.D(ST'L),550*550,EA,1 ,46463 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
F.V.D,F.V.D(ST'L),600*350,EA,1 ,36750 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
F.V.D,F.V.D(ST'L),600*550,EA,1 ,49350 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
F.V.D,F.V.D(ST'L),600*600,EA,1 ,52500 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
F.V.D,F.V.D(ST'L),700*450,EA,1 ,47775 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
F.V.D,F.V.D(ST'L),800*400,EA,1 ,48300 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
F.V.D,F.V.D(ST'L),800*650,EA,1 ,69300 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
F.V.D,F.V.D(ST'L),900*850,EA,1 ,95025 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
F.V.D,F.V.D(ST'L),950*550,EA,1 ,69563 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
F.V.D,F.V.D(ST'L),1000*550,EA,1 ,72450 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
F.V.D,F.V.D(ST'L),1100*550,EA,2 ,78225 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
F.V.D,F.V.D(ST'L),1100*600,EA,1 ,84000 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
F.V.D,F.V.D(ST'L),1200*650,EA,1 ,96600 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
F.V.D,F.V.D(ST'L),1400*750,EA,1 ,124950 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
V.D,V.D(ST'L),200*200,EA,1 ,15750 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
V.D,V.D(ST'L),300*250,EA,1 ,15750 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
V.D,V.D(ST'L),300*300,EA,9 ,15750 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
V.D,V.D(ST'L),350*250,EA,7 ,15750 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
V.D,V.D(ST'L),350*350,EA,4 ,15750 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
V.D,V.D(ST'L),400*250,EA,4 ,15750 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
V.D,V.D(ST'L),400*300,EA,1 ,15750 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
V.D,V.D(ST'L),400*400,EA,11 ,16800 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
V.D,V.D(ST'L),450*250,EA,1 ,15750 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
V.D,V.D(ST'L),450*300,EA,1 ,15750 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
V.D,V.D(ST'L),450*350,EA,1 ,16538 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
V.D,V.D(ST'L),450*400,EA,1 ,18900 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
V.D,V.D(ST'L),450*450,EA,1 ,21263 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
V.D,V.D(ST'L),500*300,EA,1 ,15750 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
V.D,V.D(ST'L),500*350,EA,1 ,18375 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
V.D,V.D(ST'L),500*400,EA,1 ,21000 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
V.D,V.D(ST'L),500*500,EA,3 ,26250 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
V.D,V.D(ST'L),600*350,EA,2 ,22050 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
V.D,V.D(ST'L),600*400,EA,3 ,25200 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
V.D,V.D(ST'L),600*600,EA,2 ,37800 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
V.D,V.D(ST'L),700*350,EA,1 ,25725 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
V.D,V.D(ST'L),800*400,EA,5 ,33600 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
V.D,V.D(ST'L),800*500,EA,1 ,42000 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
V.D,V.D(ST'L),900*450,EA,2 ,42525 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
V.D,V.D(ST'L),950*550,EA,1 ,54863 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
REGISTER,REGISTER GRILL(A/L),300*300,EA,1 ,16800 ,0 ,,2017 ,코스모신소재,원클라스,2017-5-1772,계약
